Data Source,Time,Value
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:38:41.072021,2950
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:39:41.04602,2840
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:40:41.054001,2966
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:41:41.044022,3343
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:42:41.05101,3463
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:43:41.041016,3586
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:44:41.048004,3544
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:45:41.054001,3686
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:46:41.044022,2858
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:47:41.052002,2905
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:48:41.041016,2811
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:49:41.048004,3134
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:50:41.039001,3480
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:51:41.060028,3480
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:52:41.052002,3031
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:53:41.058029,2951
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:54:41.032028,3289
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:55:41.054001,2391
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:56:41.062027,2633
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:57:41.03801,2524
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:58:41.060028,2359
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 00:59:41.050003,2934
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:00:41.057022,2806
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:01:41.032028,2949
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:02:41.054001,3077
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:03:41.044022,3109
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:04:41.052002,3338
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:05:41.057022,3307
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:06:41.047028,3244
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:07:41.041016,3071
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:08:41.032028,3386
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:09:41.03801,3039
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:10:41.04303,3134
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:11:41.034012,3024
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:12:41.041016,2984
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:13:41.032028,2727
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:14:41.054001,2872
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:15:41.045028,2604
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:16:41.05101,3172
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:17:41.058029,2667
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:18:41.033005,2745
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:19:41.040008,2714
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:20:41.062027,2887
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:21:41.037002,2635
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:22:41.060028,2572
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:23:41.034012,2609
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:24:41.040008,3168
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:25:41.04602,3389
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:26:41.052002,3248
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:27:41.062027,3089
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:28:41.037002,2609
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:29:41.059021,2609
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:30:41.034012,2853
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:31:41.040008,2530
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:32:41.062027,2640
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:33:41.053009,2790
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:34:41.059021,3105
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:35:41.034012,2916
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:36:41.055008,3184
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:37:41.048004,2884
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:38:41.053009,2963
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:39:41.044022,2900
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:40:41.035003,2593
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:41:41.041016,2687
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:42:41.048004,2593
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:43:41.03801,2625
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:44:41.044022,2671
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:45:41.035003,2805
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:46:41.041016,2719
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:47:41.035003,2930
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:48:41.056015,3294
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:49:41.047028,2837
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:50:41.03801,2727
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:51:41.060028,2837
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:52:41.06601,3073
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:53:41.057022,3230
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:54:41.047028,3561
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:55:41.054001,3483
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:56:41.060028,2837
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:57:41.052002,3104
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:58:41.058029,2608
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 01:59:41.050003,2419
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:00:41.039001,2230
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:01:41.030029,2593
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:02:41.037002,2853
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:03:41.058029,2758
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:04:41.033005,2624
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:05:41.056015,2680
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:06:41.030029,2774
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:07:41.03801,3389
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:08:41.045028,2822
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:09:41.05101,2932
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:10:41.042023,2671
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:11:41.032028,2530
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:12:41.039001,2529
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:13:41.06102,2592
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:14:41.037002,2821
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:15:41.042023,3011
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:16:41.033005,3247
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:17:41.041016,3011
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:18:41.032028,2309
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:19:41.055008,2671
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:20:41.045028,2183
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:21:41.036011,2277
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:22:41.041016,2419
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:23:41.049011,2498
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:24:41.039001,2325
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:25:41.060028,2774
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:26:41.036011,2711
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:27:41.058029,2277
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:28:41.033005,2837
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:29:41.040008,2530
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:30:41.04602,2151
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:31:41.052002,2419
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:32:41.04303,2529
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:33:41.033005,2778
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:34:41.040008,3046
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:35:41.04602,3574
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:36:41.037002,2904
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:37:41.06102,2746
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:38:41.052002,2857
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:39:41.059021,2982
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:40:41.033005,2903
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:41:41.056015,3046
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:42:41.04602,2825
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:43:41.052002,2498
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:44:41.04303,2356
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:45:41.050003,3152
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:46:41.056015,2979
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:47:41.048004,2994
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:48:41.03801,2671
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:49:41.044022,2388
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:50:41.035003,3057
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:51:41.041016,2577
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:52:41.033005,2183
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:53:41.03801,2888
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:54:41.04602,2620
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:55:41.05101,2233
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:56:41.042023,2651
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:57:41.050003,2793
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:58:41.041016,2730
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 02:59:41.047028,2904
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:00:41.03801,2510
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:01:41.044022,2541
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:02:41.050003,2415
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:03:41.057022,2640
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:04:41.047028,2478
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:05:41.053009,2982
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:06:41.060028,2699
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:07:41.05101,2825
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:08:41.042023,2982
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:09:41.034012,2620
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:10:41.055008,2525
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:11:41.045028,2761
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:12:41.036011,2824
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:13:41.042023,2837
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:14:41.049011,2868
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:15:41.055008,3168
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:16:41.062027,3231
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:17:41.03801,2702
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:18:41.060028,2671
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:19:41.035003,2561
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:20:41.042023,2529
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:21:41.049011,2640
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:22:41.039001,2836
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:23:41.045028,2602
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:24:41.05101,3092
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:25:41.042023,3297
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:26:41.049011,3234
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:27:41.042023,2839
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:28:41.048004,3155
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:29:41.039001,2839
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:30:41.044022,2682
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:31:41.05101,2745
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:32:41.042023,3076
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:33:41.048004,2852
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:34:41.039001,2750
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:35:41.044022,2852
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:36:41.035003,2670
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:37:41.058029,2355
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:38:41.049011,2513
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:39:41.039001,2828
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:40:41.04602,2560
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:41:41.036011,2623
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:42:41.04303,2781
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:43:41.033005,2765
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:44:41.055008,2718
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:45:41.04602,2765
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:46:41.037002,2686
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:47:41.045028,2639
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:48:41.05101,2702
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:49:41.04303,2797
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:50:41.032028,2623
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:51:41.040008,2592
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:52:41.045028,2734
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:53:41.036011,2852
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:54:41.059021,2836
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:55:41.034012,2765
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:56:41.040008,2820
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:57:41.032028,2513
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:58:41.03801,2796
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 03:59:41.045028,3088
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:00:41.05101,3072
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:01:41.058029,3514
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:02:41.032028,3246
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:03:41.054001,3277
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:04:41.045028,3483
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:05:41.05101,3136
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:06:41.058029,3230
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:07:41.035003,3309
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:08:41.057022,2978
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:09:41.032028,3057
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:10:41.053009,3309
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:11:41.045028,3215
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:12:41.035003,3120
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:13:41.042023,3357
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:14:41.048004,3168
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:15:41.039001,3010
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:16:41.045028,3057
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:17:41.037002,3073
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:18:41.042023,3168
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:19:41.033005,3010
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:20:41.055008,3278
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:21:41.04602,3168
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:22:41.037002,3419
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:23:41.042023,3325
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:24:41.033005,3230
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:25:41.055008,3656
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:26:41.030029,3483
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:27:41.055008,3278
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:28:41.045028,3262
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:29:41.036011,3341
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:30:41.042023,2868
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:31:41.032028,2868
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:32:41.055008,3420
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:33:41.045028,3041
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:34:41.036011,3073
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:35:41.04303,3420
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:36:41.049011,3389
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-08 04:37:41.056015,3640
