"date","value"
"Wed Apr 12 2017 21:00:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 21:15:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 21:30:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 21:45:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 22:00:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 22:15:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 22:30:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 22:45:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 23:00:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 23:15:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 23:30:00 GMT-0400 (EDT)","0"
"Wed Apr 12 2017 23:45:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 00:00:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 00:15:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 00:30:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 00:45:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 01:00:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 01:15:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 01:30:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 01:45:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 02:00:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 02:15:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 02:30:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 02:45:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 03:00:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 03:15:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 03:30:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 03:45:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 04:00:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 04:15:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 04:30:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 04:45:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 05:00:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 05:15:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 05:30:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 05:45:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 06:00:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 06:15:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 06:30:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 06:45:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 07:00:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 07:15:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 07:30:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 07:45:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 08:00:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 08:15:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 08:30:00 GMT-0400 (EDT)","0"
"Thu Apr 13 2017 08:45:00 GMT-0400 (EDT)","0"
