date,value,flag
Thu Mar 28 2019 05:15:00 GMT-0400 (Eastern Daylight Time),896,
Thu Mar 28 2019 05:30:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 05:45:00 GMT-0400 (Eastern Daylight Time),136,
Thu Mar 28 2019 06:00:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 06:15:00 GMT-0400 (Eastern Daylight Time),528,
Thu Mar 28 2019 06:30:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 06:45:00 GMT-0400 (Eastern Daylight Time),190,
Thu Mar 28 2019 07:00:00 GMT-0400 (Eastern Daylight Time),146,
Thu Mar 28 2019 07:15:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 07:30:00 GMT-0400 (Eastern Daylight Time),670,
Thu Mar 28 2019 07:45:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 08:00:00 GMT-0400 (Eastern Daylight Time),388,
Thu Mar 28 2019 08:15:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 08:30:00 GMT-0400 (Eastern Daylight Time),596,
Thu Mar 28 2019 08:45:00 GMT-0400 (Eastern Daylight Time),358,
Thu Mar 28 2019 09:00:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 09:15:00 GMT-0400 (Eastern Daylight Time),706,
Thu Mar 28 2019 09:30:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 09:45:00 GMT-0400 (Eastern Daylight Time),618,
Thu Mar 28 2019 10:00:00 GMT-0400 (Eastern Daylight Time),340,
Thu Mar 28 2019 10:15:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 10:30:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 10:45:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 11:00:00 GMT-0400 (Eastern Daylight Time),1428,
Thu Mar 28 2019 11:15:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 11:30:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 11:45:00 GMT-0400 (Eastern Daylight Time),1236,
Thu Mar 28 2019 12:00:00 GMT-0400 (Eastern Daylight Time),186,
Thu Mar 28 2019 12:15:00 GMT-0400 (Eastern Daylight Time),386,
Thu Mar 28 2019 12:30:00 GMT-0400 (Eastern Daylight Time),190,
Thu Mar 28 2019 12:45:00 GMT-0400 (Eastern Daylight Time),284,
Thu Mar 28 2019 13:00:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 13:15:00 GMT-0400 (Eastern Daylight Time),562,
Thu Mar 28 2019 13:30:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 13:45:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 14:00:00 GMT-0400 (Eastern Daylight Time),790,
Thu Mar 28 2019 14:15:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 14:30:00 GMT-0400 (Eastern Daylight Time),630,
Thu Mar 28 2019 14:45:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 15:00:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 15:15:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 15:30:00 GMT-0400 (Eastern Daylight Time),840,
Thu Mar 28 2019 15:45:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 16:00:00 GMT-0400 (Eastern Daylight Time),270,
Thu Mar 28 2019 16:15:00 GMT-0400 (Eastern Daylight Time),254,
Thu Mar 28 2019 16:30:00 GMT-0400 (Eastern Daylight Time),304,
Thu Mar 28 2019 16:45:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 17:00:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 17:15:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 17:30:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 17:45:00 GMT-0400 (Eastern Daylight Time),1200,
Thu Mar 28 2019 18:00:00 GMT-0400 (Eastern Daylight Time),154,
Thu Mar 28 2019 18:15:00 GMT-0400 (Eastern Daylight Time),114,
Thu Mar 28 2019 18:30:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 18:45:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 19:00:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 19:15:00 GMT-0400 (Eastern Daylight Time),612,
Thu Mar 28 2019 19:30:00 GMT-0400 (Eastern Daylight Time),124,
Thu Mar 28 2019 19:45:00 GMT-0400 (Eastern Daylight Time),136,
Thu Mar 28 2019 20:00:00 GMT-0400 (Eastern Daylight Time),176,
Thu Mar 28 2019 20:15:00 GMT-0400 (Eastern Daylight Time),176,
Thu Mar 28 2019 20:30:00 GMT-0400 (Eastern Daylight Time),84,
Thu Mar 28 2019 20:45:00 GMT-0400 (Eastern Daylight Time),206,
Thu Mar 28 2019 21:00:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 21:15:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 21:30:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 21:45:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 22:00:00 GMT-0400 (Eastern Daylight Time),826,
Thu Mar 28 2019 22:15:00 GMT-0400 (Eastern Daylight Time),48,
Thu Mar 28 2019 22:30:00 GMT-0400 (Eastern Daylight Time),266,
Thu Mar 28 2019 22:45:00 GMT-0400 (Eastern Daylight Time),94,
Thu Mar 28 2019 23:00:00 GMT-0400 (Eastern Daylight Time),138,
Thu Mar 28 2019 23:15:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 23:30:00 GMT-0400 (Eastern Daylight Time),0,
Thu Mar 28 2019 23:45:00 GMT-0400 (Eastern Daylight Time),368,
Fri Mar 29 2019 00:00:00 GMT-0400 (Eastern Daylight Time),336,
Fri Mar 29 2019 00:15:00 GMT-0400 (Eastern Daylight Time),162,
Fri Mar 29 2019 00:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 00:45:00 GMT-0400 (Eastern Daylight Time),294,
Fri Mar 29 2019 01:00:00 GMT-0400 (Eastern Daylight Time),284,
Fri Mar 29 2019 01:15:00 GMT-0400 (Eastern Daylight Time),56,
Fri Mar 29 2019 01:30:00 GMT-0400 (Eastern Daylight Time),228,
Fri Mar 29 2019 01:45:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 02:00:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 02:15:00 GMT-0400 (Eastern Daylight Time),436,
Fri Mar 29 2019 02:30:00 GMT-0400 (Eastern Daylight Time),108,
Fri Mar 29 2019 02:45:00 GMT-0400 (Eastern Daylight Time),126,
Fri Mar 29 2019 03:00:00 GMT-0400 (Eastern Daylight Time),210,
Fri Mar 29 2019 03:15:00 GMT-0400 (Eastern Daylight Time),136,
Fri Mar 29 2019 03:30:00 GMT-0400 (Eastern Daylight Time),334,
Fri Mar 29 2019 03:45:00 GMT-0400 (Eastern Daylight Time),74,
Fri Mar 29 2019 04:00:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 04:15:00 GMT-0400 (Eastern Daylight Time),442,
Fri Mar 29 2019 04:30:00 GMT-0400 (Eastern Daylight Time),104,
Fri Mar 29 2019 04:45:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 05:00:00 GMT-0400 (Eastern Daylight Time),256,
Fri Mar 29 2019 05:15:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 05:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 05:45:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 06:00:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 06:15:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 06:30:00 GMT-0400 (Eastern Daylight Time),1494,
Fri Mar 29 2019 06:45:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 07:00:00 GMT-0400 (Eastern Daylight Time),682,
Fri Mar 29 2019 07:15:00 GMT-0400 (Eastern Daylight Time),358,
Fri Mar 29 2019 07:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 07:45:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 08:00:00 GMT-0400 (Eastern Daylight Time),892,
Fri Mar 29 2019 08:15:00 GMT-0400 (Eastern Daylight Time),346,
Fri Mar 29 2019 08:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 08:45:00 GMT-0400 (Eastern Daylight Time),520,
Fri Mar 29 2019 09:00:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 09:15:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 09:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 09:45:00 GMT-0400 (Eastern Daylight Time),1354,
Fri Mar 29 2019 10:00:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 10:15:00 GMT-0400 (Eastern Daylight Time),330,
Fri Mar 29 2019 10:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 10:45:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 11:00:00 GMT-0400 (Eastern Daylight Time),884,
Fri Mar 29 2019 11:15:00 GMT-0400 (Eastern Daylight Time),364,
Fri Mar 29 2019 11:30:00 GMT-0400 (Eastern Daylight Time),296,
Fri Mar 29 2019 11:45:00 GMT-0400 (Eastern Daylight Time),210,
Fri Mar 29 2019 12:00:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 12:15:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 12:30:00 GMT-0400 (Eastern Daylight Time),1050,
Fri Mar 29 2019 12:45:00 GMT-0400 (Eastern Daylight Time),360,
Fri Mar 29 2019 13:00:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 13:15:00 GMT-0400 (Eastern Daylight Time),510,
Fri Mar 29 2019 13:30:00 GMT-0400 (Eastern Daylight Time),230,
Fri Mar 29 2019 13:45:00 GMT-0400 (Eastern Daylight Time),142,
Fri Mar 29 2019 14:00:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 14:15:00 GMT-0400 (Eastern Daylight Time),512,
Fri Mar 29 2019 14:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 14:45:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 15:00:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 15:15:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 15:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 15:45:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 16:00:00 GMT-0400 (Eastern Daylight Time),1480,
Fri Mar 29 2019 16:15:00 GMT-0400 (Eastern Daylight Time),258,
Fri Mar 29 2019 16:30:00 GMT-0400 (Eastern Daylight Time),180,
Fri Mar 29 2019 16:45:00 GMT-0400 (Eastern Daylight Time),170,
Fri Mar 29 2019 17:00:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 17:15:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 17:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 17:45:00 GMT-0400 (Eastern Daylight Time),670,
Fri Mar 29 2019 18:00:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 18:15:00 GMT-0400 (Eastern Daylight Time),492,
Fri Mar 29 2019 18:30:00 GMT-0400 (Eastern Daylight Time),56,
Fri Mar 29 2019 18:45:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 19:00:00 GMT-0400 (Eastern Daylight Time),596,
Fri Mar 29 2019 19:15:00 GMT-0400 (Eastern Daylight Time),214,
Fri Mar 29 2019 19:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 19:45:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 20:00:00 GMT-0400 (Eastern Daylight Time),368,
Fri Mar 29 2019 20:15:00 GMT-0400 (Eastern Daylight Time),206,
Fri Mar 29 2019 20:30:00 GMT-0400 (Eastern Daylight Time),240,
Fri Mar 29 2019 20:45:00 GMT-0400 (Eastern Daylight Time),46,
Fri Mar 29 2019 21:00:00 GMT-0400 (Eastern Daylight Time),254,
Fri Mar 29 2019 21:15:00 GMT-0400 (Eastern Daylight Time),98,
Fri Mar 29 2019 21:30:00 GMT-0400 (Eastern Daylight Time),148,
Fri Mar 29 2019 21:45:00 GMT-0400 (Eastern Daylight Time),102,
Fri Mar 29 2019 22:00:00 GMT-0400 (Eastern Daylight Time),200,
Fri Mar 29 2019 22:15:00 GMT-0400 (Eastern Daylight Time),330,
Fri Mar 29 2019 22:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 22:45:00 GMT-0400 (Eastern Daylight Time),306,
Fri Mar 29 2019 23:00:00 GMT-0400 (Eastern Daylight Time),90,
Fri Mar 29 2019 23:15:00 GMT-0400 (Eastern Daylight Time),226,
Fri Mar 29 2019 23:30:00 GMT-0400 (Eastern Daylight Time),0,
Fri Mar 29 2019 23:45:00 GMT-0400 (Eastern Daylight Time),226,
Sat Mar 30 2019 00:00:00 GMT-0400 (Eastern Daylight Time),184,
Sat Mar 30 2019 00:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 00:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 00:45:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 01:00:00 GMT-0400 (Eastern Daylight Time),436,
Sat Mar 30 2019 01:15:00 GMT-0400 (Eastern Daylight Time),92,
Sat Mar 30 2019 01:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 01:45:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 02:00:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 02:15:00 GMT-0400 (Eastern Daylight Time),806,
Sat Mar 30 2019 02:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 02:45:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 03:00:00 GMT-0400 (Eastern Daylight Time),568,
Sat Mar 30 2019 03:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 03:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 03:45:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 04:00:00 GMT-0400 (Eastern Daylight Time),522,
Sat Mar 30 2019 04:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 04:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 04:45:00 GMT-0400 (Eastern Daylight Time),552,
Sat Mar 30 2019 05:00:00 GMT-0400 (Eastern Daylight Time),158,
Sat Mar 30 2019 05:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 05:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 05:45:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 06:00:00 GMT-0400 (Eastern Daylight Time),608,
Sat Mar 30 2019 06:15:00 GMT-0400 (Eastern Daylight Time),42,
Sat Mar 30 2019 06:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 06:45:00 GMT-0400 (Eastern Daylight Time),404,
Sat Mar 30 2019 07:00:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 07:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 07:30:00 GMT-0400 (Eastern Daylight Time),382,
Sat Mar 30 2019 07:45:00 GMT-0400 (Eastern Daylight Time),198,
Sat Mar 30 2019 08:00:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 08:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 08:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 08:45:00 GMT-0400 (Eastern Daylight Time),854,
Sat Mar 30 2019 09:00:00 GMT-0400 (Eastern Daylight Time),188,
Sat Mar 30 2019 09:15:00 GMT-0400 (Eastern Daylight Time),192,
Sat Mar 30 2019 09:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 09:45:00 GMT-0400 (Eastern Daylight Time),390,
Sat Mar 30 2019 10:00:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 10:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 10:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 10:45:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 11:00:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 11:15:00 GMT-0400 (Eastern Daylight Time),1412,
Sat Mar 30 2019 11:30:00 GMT-0400 (Eastern Daylight Time),102,
Sat Mar 30 2019 11:45:00 GMT-0400 (Eastern Daylight Time),280,
Sat Mar 30 2019 12:00:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 12:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 12:30:00 GMT-0400 (Eastern Daylight Time),648,
Sat Mar 30 2019 12:45:00 GMT-0400 (Eastern Daylight Time),292,
Sat Mar 30 2019 13:00:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 13:15:00 GMT-0400 (Eastern Daylight Time),518,
Sat Mar 30 2019 13:30:00 GMT-0400 (Eastern Daylight Time),250,
Sat Mar 30 2019 13:45:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 14:00:00 GMT-0400 (Eastern Daylight Time),478,
Sat Mar 30 2019 14:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 14:30:00 GMT-0400 (Eastern Daylight Time),352,
Sat Mar 30 2019 14:45:00 GMT-0400 (Eastern Daylight Time),424,
Sat Mar 30 2019 15:00:00 GMT-0400 (Eastern Daylight Time),188,
Sat Mar 30 2019 15:15:00 GMT-0400 (Eastern Daylight Time),392,
Sat Mar 30 2019 15:30:00 GMT-0400 (Eastern Daylight Time),154,
Sat Mar 30 2019 15:45:00 GMT-0400 (Eastern Daylight Time),294,
Sat Mar 30 2019 16:00:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 16:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 16:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 16:45:00 GMT-0400 (Eastern Daylight Time),728,
Sat Mar 30 2019 17:00:00 GMT-0400 (Eastern Daylight Time),212,
Sat Mar 30 2019 17:15:00 GMT-0400 (Eastern Daylight Time),338,
Sat Mar 30 2019 17:30:00 GMT-0400 (Eastern Daylight Time),136,
Sat Mar 30 2019 17:45:00 GMT-0400 (Eastern Daylight Time),404,
Sat Mar 30 2019 18:00:00 GMT-0400 (Eastern Daylight Time),306,
Sat Mar 30 2019 18:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 18:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 18:45:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 19:00:00 GMT-0400 (Eastern Daylight Time),812,
Sat Mar 30 2019 19:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 19:30:00 GMT-0400 (Eastern Daylight Time),266,
Sat Mar 30 2019 19:45:00 GMT-0400 (Eastern Daylight Time),266,
Sat Mar 30 2019 20:00:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 20:15:00 GMT-0400 (Eastern Daylight Time),378,
Sat Mar 30 2019 20:30:00 GMT-0400 (Eastern Daylight Time),124,
Sat Mar 30 2019 20:45:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 21:00:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 21:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 21:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 21:45:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 22:00:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 22:15:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 22:30:00 GMT-0400 (Eastern Daylight Time),1760,
Sat Mar 30 2019 22:45:00 GMT-0400 (Eastern Daylight Time),116,
Sat Mar 30 2019 23:00:00 GMT-0400 (Eastern Daylight Time),190,
Sat Mar 30 2019 23:15:00 GMT-0400 (Eastern Daylight Time),244,
Sat Mar 30 2019 23:30:00 GMT-0400 (Eastern Daylight Time),0,
Sat Mar 30 2019 23:45:00 GMT-0400 (Eastern Daylight Time),406,
Sun Mar 31 2019 00:00:00 GMT-0400 (Eastern Daylight Time),126,
Sun Mar 31 2019 00:15:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 00:30:00 GMT-0400 (Eastern Daylight Time),516,
Sun Mar 31 2019 00:45:00 GMT-0400 (Eastern Daylight Time),278,
Sun Mar 31 2019 01:00:00 GMT-0400 (Eastern Daylight Time),106,
Sun Mar 31 2019 01:15:00 GMT-0400 (Eastern Daylight Time),156,
Sun Mar 31 2019 01:30:00 GMT-0400 (Eastern Daylight Time),106,
Sun Mar 31 2019 01:45:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 02:00:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 02:15:00 GMT-0400 (Eastern Daylight Time),582,
Sun Mar 31 2019 02:30:00 GMT-0400 (Eastern Daylight Time),192,
Sun Mar 31 2019 02:45:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 03:00:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 03:15:00 GMT-0400 (Eastern Daylight Time),456,
Sun Mar 31 2019 03:30:00 GMT-0400 (Eastern Daylight Time),224,
Sun Mar 31 2019 03:45:00 GMT-0400 (Eastern Daylight Time),276,
Sun Mar 31 2019 04:00:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 04:15:00 GMT-0400 (Eastern Daylight Time),360,
Sun Mar 31 2019 04:30:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 04:45:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 05:00:00 GMT-0400 (Eastern Daylight Time),586,
Sun Mar 31 2019 05:15:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 05:30:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 05:45:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 06:00:00 GMT-0400 (Eastern Daylight Time),650,
Sun Mar 31 2019 06:15:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 06:30:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 06:45:00 GMT-0400 (Eastern Daylight Time),548,
Sun Mar 31 2019 07:00:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 07:15:00 GMT-0400 (Eastern Daylight Time),466,
Sun Mar 31 2019 07:30:00 GMT-0400 (Eastern Daylight Time),162,
Sun Mar 31 2019 07:45:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 08:00:00 GMT-0400 (Eastern Daylight Time),252,
Sun Mar 31 2019 08:15:00 GMT-0400 (Eastern Daylight Time),144,
Sun Mar 31 2019 08:30:00 GMT-0400 (Eastern Daylight Time),218,
Sun Mar 31 2019 08:45:00 GMT-0400 (Eastern Daylight Time),88,
Sun Mar 31 2019 09:00:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 09:15:00 GMT-0400 (Eastern Daylight Time),270,
Sun Mar 31 2019 09:30:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 09:45:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 10:00:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 10:15:00 GMT-0400 (Eastern Daylight Time),776,
Sun Mar 31 2019 10:30:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 10:45:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 11:00:00 GMT-0400 (Eastern Daylight Time),402,
Sun Mar 31 2019 11:15:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 11:30:00 GMT-0400 (Eastern Daylight Time),294,
Sun Mar 31 2019 11:45:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 12:00:00 GMT-0400 (Eastern Daylight Time),382,
Sun Mar 31 2019 12:15:00 GMT-0400 (Eastern Daylight Time),54,
Sun Mar 31 2019 12:30:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 12:45:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 13:00:00 GMT-0400 (Eastern Daylight Time),568,
Sun Mar 31 2019 13:15:00 GMT-0400 (Eastern Daylight Time),232,
Sun Mar 31 2019 13:30:00 GMT-0400 (Eastern Daylight Time),350,
Sun Mar 31 2019 13:45:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 14:00:00 GMT-0400 (Eastern Daylight Time),264,
Sun Mar 31 2019 14:15:00 GMT-0400 (Eastern Daylight Time),86,
Sun Mar 31 2019 14:30:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 14:45:00 GMT-0400 (Eastern Daylight Time),194,
Sun Mar 31 2019 15:00:00 GMT-0400 (Eastern Daylight Time),42,
Sun Mar 31 2019 15:15:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 15:30:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 15:45:00 GMT-0400 (Eastern Daylight Time),260,
Sun Mar 31 2019 16:00:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 16:15:00 GMT-0400 (Eastern Daylight Time),176,
Sun Mar 31 2019 16:30:00 GMT-0400 (Eastern Daylight Time),210,
Sun Mar 31 2019 16:45:00 GMT-0400 (Eastern Daylight Time),190,
Sun Mar 31 2019 17:00:00 GMT-0400 (Eastern Daylight Time),32,
Sun Mar 31 2019 17:15:00 GMT-0400 (Eastern Daylight Time),92,
Sun Mar 31 2019 17:30:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 17:45:00 GMT-0400 (Eastern Daylight Time),178,
Sun Mar 31 2019 18:00:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 18:15:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 18:30:00 GMT-0400 (Eastern Daylight Time),418,
Sun Mar 31 2019 18:45:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 19:00:00 GMT-0400 (Eastern Daylight Time),0,
Sun Mar 31 2019 19:15:00 GMT-0400 (Eastern Daylight Time),280,
Sun Mar 31 2019 19:30:00 GMT-0400 (Eastern Daylight Time),110,
Sun Mar 31 2019 19:45:00 GMT-0400 (Eastern Daylight Time),182,
Sun Mar 31 2019 20:00:00 GMT-0400 (Eastern Daylight Time),176,
Sun Mar 31 2019 20:15:00 GMT-0400 (Eastern Daylight Time),68,
